state_name,district_name,subdistrict_name,subdistrict_population,year,month,avg_pm2.5
nct of delhi,north west,narela,1313469,1998,january,109.87735833166062
nct of delhi,north west,narela,1313469,1998,february,71.80686764243775
nct of delhi,north west,narela,1313469,1998,march,44.47174532259892
nct of delhi,north west,narela,1313469,1998,april,59.96405058263794
nct of delhi,north west,narela,1313469,1998,may,54.3008978977886
nct of delhi,north west,narela,1313469,1998,june,32.62109602371226
nct of delhi,north west,narela,1313469,1998,july,27.60373656658633
nct of delhi,north west,narela,1313469,1998,august,25.672849114948775
nct of delhi,north west,narela,1313469,1998,september,19.309975025619117
nct of delhi,north west,narela,1313469,1998,october,86.9139018250688
nct of delhi,north west,narela,1313469,1998,november,144.04895867879077
nct of delhi,north west,narela,1313469,1998,december,170.69915774090992
nct of delhi,north west,narela,1313469,2003,january,199.6777412636407
nct of delhi,north west,narela,1313469,2003,february,107.78573376840386
nct of delhi,north west,narela,1313469,2003,march,81.39041119235371
nct of delhi,north west,narela,1313469,2003,april,62.29146698735375
nct of delhi,north west,narela,1313469,2003,may,71.10369084455965
nct of delhi,north west,narela,1313469,2003,june,63.922762690988726
nct of delhi,north west,narela,1313469,2003,july,37.64947997491747
nct of delhi,north west,narela,1313469,2003,august,32.61859329409721
nct of delhi,north west,narela,1313469,2003,september,36.97768637218025
nct of delhi,north west,narela,1313469,2003,october,141.81700562261716
nct of delhi,north west,narela,1313469,2003,november,186.41870298211697
nct of delhi,north west,narela,1313469,2003,december,195.07222487650665
nct of delhi,north west,narela,1313469,2008,january,126.74255680564764
nct of delhi,north west,narela,1313469,2008,february,124.63213695538316
nct of delhi,north west,narela,1313469,2008,march,79.26500171534556
nct of delhi,north west,narela,1313469,2008,april,76.45200370026478
nct of delhi,north west,narela,1313469,2008,may,72.585936269508
nct of delhi,north west,narela,1313469,2008,june,57.63683341717399
nct of delhi,north west,narela,1313469,2008,july,41.25174211355042
nct of delhi,north west,narela,1313469,2008,august,44.66189618445016
nct of delhi,north west,narela,1313469,2008,september,37.83595093290153
nct of delhi,north west,narela,1313469,2008,october,146.03192478420402
nct of delhi,north west,narela,1313469,2008,november,232.39265659564953
nct of delhi,north west,narela,1313469,2008,december,209.30364468533224
nct of delhi,north west,narela,1313469,2013,january,200.98403085146347
nct of delhi,north west,narela,1313469,2013,february,116.26081951558687
nct of delhi,north west,narela,1313469,2013,march,90.4469910694893
nct of delhi,north west,narela,1313469,2013,april,78.23096513973807
nct of delhi,north west,narela,1313469,2013,may,61.29117344485055
nct of delhi,north west,narela,1313469,2013,june,63.248831791961635
nct of delhi,north west,narela,1313469,2013,july,60.892852250234576
nct of delhi,north west,narela,1313469,2013,august,42.05629831475615
nct of delhi,north west,narela,1313469,2013,september,34.35263620872955
nct of delhi,north west,narela,1313469,2013,october,144.24393621657077
nct of delhi,north west,narela,1313469,2013,november,219.6431047769912
nct of delhi,north west,narela,1313469,2013,december,209.60722727365516
nct of delhi,north west,narela,1313469,2018,january,212.12315790809828
nct of delhi,north west,narela,1313469,2018,february,145.18638046391743
nct of delhi,north west,narela,1313469,2018,march,102.42873872625498
nct of delhi,north west,narela,1313469,2018,april,92.05412635607216
nct of delhi,north west,narela,1313469,2018,may,86.21523813664594
nct of delhi,north west,narela,1313469,2018,june,65.97306452431526
nct of delhi,north west,narela,1313469,2018,july,46.200653274766914
nct of delhi,north west,narela,1313469,2018,august,40.479680808786895
nct of delhi,north west,narela,1313469,2018,september,45.662720495622224
nct of delhi,north west,narela,1313469,2018,october,149.93413283302888
nct of delhi,north west,narela,1313469,2018,november,227.96227236099287
nct of delhi,north west,narela,1313469,2018,december,262.8380303692544
nct of delhi,north west,narela,1313469,2023,january,156.63312501181295
nct of delhi,north west,narela,1313469,2023,february,116.1043015439327
nct of delhi,north west,narela,1313469,2023,march,79.45628361093515
nct of delhi,north west,narela,1313469,2023,april,68.34161146188072
nct of delhi,north west,narela,1313469,2023,may,61.73568480007829
nct of delhi,north west,narela,1313469,2023,june,47.51193596669477
nct of delhi,north west,narela,1313469,2023,july,38.69803605100788
nct of delhi,north west,narela,1313469,2023,august,39.593928821821336
nct of delhi,north west,narela,1313469,2023,september,42.30351386416603
nct of delhi,north west,narela,1313469,2023,october,114.03136009430116
nct of delhi,north west,narela,1313469,2023,november,248.7339827264356
nct of delhi,north west,narela,1313469,2023,december,204.3132565480944
nct of delhi,north west,saraswati vihar,2376736,1998,january,115.15115308623768
nct of delhi,north west,saraswati vihar,2376736,1998,february,77.47166361869162
nct of delhi,north west,saraswati vihar,2376736,1998,march,55.455845019407455
nct of delhi,north west,saraswati vihar,2376736,1998,april,64.56479488248473
nct of delhi,north west,saraswati vihar,2376736,1998,may,51.41037464722194
nct of delhi,north west,saraswati vihar,2376736,1998,june,32.873598527786044
nct of delhi,north west,saraswati vihar,2376736,1998,july,29.384020184868717
nct of delhi,north west,saraswati vihar,2376736,1998,august,26.74325229805713
nct of delhi,north west,saraswati vihar,2376736,1998,september,21.942261746857454
nct of delhi,north west,saraswati vihar,2376736,1998,october,88.94883545658725
nct of delhi,north west,saraswati vihar,2376736,1998,november,143.18982693211635
nct of delhi,north west,saraswati vihar,2376736,1998,december,170.89959473894555
nct of delhi,north west,saraswati vihar,2376736,2003,january,198.36300281889132
nct of delhi,north west,saraswati vihar,2376736,2003,february,112.79064993833578
nct of delhi,north west,saraswati vihar,2376736,2003,march,80.27523039803948
nct of delhi,north west,saraswati vihar,2376736,2003,april,66.66947036868197
nct of delhi,north west,saraswati vihar,2376736,2003,may,68.29208957989529
nct of delhi,north west,saraswati vihar,2376736,2003,june,62.90514814763796
nct of delhi,north west,saraswati vihar,2376736,2003,july,39.71624607355827
nct of delhi,north west,saraswati vihar,2376736,2003,august,33.528700767020744
nct of delhi,north west,saraswati vihar,2376736,2003,september,37.4075006941668
nct of delhi,north west,saraswati vihar,2376736,2003,october,135.16783349761627
nct of delhi,north west,saraswati vihar,2376736,2003,november,182.55901885816837
nct of delhi,north west,saraswati vihar,2376736,2003,december,195.13127378650177
nct of delhi,north west,saraswati vihar,2376736,2008,january,132.2176586552337
nct of delhi,north west,saraswati vihar,2376736,2008,february,120.97006006028694
nct of delhi,north west,saraswati vihar,2376736,2008,march,77.68430350055469
nct of delhi,north west,saraswati vihar,2376736,2008,april,77.28868039712552
nct of delhi,north west,saraswati vihar,2376736,2008,may,68.29125177212039
nct of delhi,north west,saraswati vihar,2376736,2008,june,58.056212016823885
nct of delhi,north west,saraswati vihar,2376736,2008,july,42.80717692902491
nct of delhi,north west,saraswati vihar,2376736,2008,august,48.27160447011284
nct of delhi,north west,saraswati vihar,2376736,2008,september,38.44668274409642
nct of delhi,north west,saraswati vihar,2376736,2008,october,147.1859912594061
nct of delhi,north west,saraswati vihar,2376736,2008,november,238.58114036781703
nct of delhi,north west,saraswati vihar,2376736,2008,december,216.744964249414
nct of delhi,north west,saraswati vihar,2376736,2013,january,204.48378345225984
nct of delhi,north west,saraswati vihar,2376736,2013,february,120.5883525739559
nct of delhi,north west,saraswati vihar,2376736,2013,march,92.69274927748256
nct of delhi,north west,saraswati vihar,2376736,2013,april,81.09257836959281
nct of delhi,north west,saraswati vihar,2376736,2013,may,64.62587576666125
nct of delhi,north west,saraswati vihar,2376736,2013,june,60.838657878425195
nct of delhi,north west,saraswati vihar,2376736,2013,july,59.494435668515365
nct of delhi,north west,saraswati vihar,2376736,2013,august,44.41041616104932
nct of delhi,north west,saraswati vihar,2376736,2013,september,36.79972640813202
nct of delhi,north west,saraswati vihar,2376736,2013,october,141.93651073173433
nct of delhi,north west,saraswati vihar,2376736,2013,november,214.2457367887589
nct of delhi,north west,saraswati vihar,2376736,2013,december,211.85846175721997
nct of delhi,north west,saraswati vihar,2376736,2018,january,217.3533321603854
nct of delhi,north west,saraswati vihar,2376736,2018,february,149.13086390160046
nct of delhi,north west,saraswati vihar,2376736,2018,march,103.20686284908231
nct of delhi,north west,saraswati vihar,2376736,2018,april,93.01900208524005
nct of delhi,north west,saraswati vihar,2376736,2018,may,84.42917853928186
nct of delhi,north west,saraswati vihar,2376736,2018,june,71.50910944045647
nct of delhi,north west,saraswati vihar,2376736,2018,july,48.70173557421206
nct of delhi,north west,saraswati vihar,2376736,2018,august,43.215059875748395
nct of delhi,north west,saraswati vihar,2376736,2018,september,48.42986023506802
nct of delhi,north west,saraswati vihar,2376736,2018,october,153.64134964974767
nct of delhi,north west,saraswati vihar,2376736,2018,november,228.61332156330943
nct of delhi,north west,saraswati vihar,2376736,2018,december,274.57687525006014
nct of delhi,north west,saraswati vihar,2376736,2023,january,172.22368198193473
nct of delhi,north west,saraswati vihar,2376736,2023,february,116.1231836872604
nct of delhi,north west,saraswati vihar,2376736,2023,march,81.19706771975065
nct of delhi,north west,saraswati vihar,2376736,2023,april,70.82004675330667
nct of delhi,north west,saraswati vihar,2376736,2023,may,63.83747495375527
nct of delhi,north west,saraswati vihar,2376736,2023,june,51.616545704211696
nct of delhi,north west,saraswati vihar,2376736,2023,july,40.73001532655056
nct of delhi,north west,saraswati vihar,2376736,2023,august,41.05932947174302
nct of delhi,north west,saraswati vihar,2376736,2023,september,44.530222559078965
nct of delhi,north west,saraswati vihar,2376736,2023,october,118.09069640027072
nct of delhi,north west,saraswati vihar,2376736,2023,november,246.3375839317019
nct of delhi,north west,saraswati vihar,2376736,2023,december,207.80745178575324
nct of delhi,north west,model town,672401,1998,january,115.30054749635536
nct of delhi,north west,model town,672401,1998,february,68.6450369162426
nct of delhi,north west,model town,672401,1998,march,52.05350832262692
nct of delhi,north west,model town,672401,1998,april,61.0360210886921
nct of delhi,north west,model town,672401,1998,may,50.18990336152299
nct of delhi,north west,model town,672401,1998,june,30.651833846673608
nct of delhi,north west,model town,672401,1998,july,28.545303944559706
nct of delhi,north west,model town,672401,1998,august,26.83038247751806
nct of delhi,north west,model town,672401,1998,september,21.754158256093344
nct of delhi,north west,model town,672401,1998,october,84.93267148010752
nct of delhi,north west,model town,672401,1998,november,146.49277580609052
nct of delhi,north west,model town,672401,1998,december,166.72952081313858
nct of delhi,north west,model town,672401,2003,january,207.64612422899427
nct of delhi,north west,model town,672401,2003,february,112.1630160488609
nct of delhi,north west,model town,672401,2003,march,79.7575279972383
nct of delhi,north west,model town,672401,2003,april,62.855579610908315
nct of delhi,north west,model town,672401,2003,may,66.13945046915867
nct of delhi,north west,model town,672401,2003,june,61.6485361315144
nct of delhi,north west,model town,672401,2003,july,39.75216733617931
nct of delhi,north west,model town,672401,2003,august,34.48362175568322
nct of delhi,north west,model town,672401,2003,september,38.94428140301085
nct of delhi,north west,model town,672401,2003,october,136.75373544089194
nct of delhi,north west,model town,672401,2003,november,189.4676532119716
nct of delhi,north west,model town,672401,2003,december,188.86690681766385
nct of delhi,north west,model town,672401,2008,january,131.05193042028992
nct of delhi,north west,model town,672401,2008,february,123.73849746621022
nct of delhi,north west,model town,672401,2008,march,77.01749732020461
nct of delhi,north west,model town,672401,2008,april,72.17916957127453
nct of delhi,north west,model town,672401,2008,may,66.46589270829239
nct of delhi,north west,model town,672401,2008,june,56.23276787242844
nct of delhi,north west,model town,672401,2008,july,42.907244281899246
nct of delhi,north west,model town,672401,2008,august,47.73847177945439
nct of delhi,north west,model town,672401,2008,september,39.65233768041286
nct of delhi,north west,model town,672401,2008,october,144.64388900803527
nct of delhi,north west,model town,672401,2008,november,241.1636032635576
nct of delhi,north west,model town,672401,2008,december,214.0697765150029
nct of delhi,north west,model town,672401,2013,january,217.0238839341671
nct of delhi,north west,model town,672401,2013,february,120.92304953599673
nct of delhi,north west,model town,672401,2013,march,93.21757153701076
nct of delhi,north west,model town,672401,2013,april,78.81283450689517
nct of delhi,north west,model town,672401,2013,may,62.18537922703018
nct of delhi,north west,model town,672401,2013,june,58.7684371094642
nct of delhi,north west,model town,672401,2013,july,65.15937003056736
nct of delhi,north west,model town,672401,2013,august,42.35876364882135
nct of delhi,north west,model town,672401,2013,september,35.26525461599738
nct of delhi,north west,model town,672401,2013,october,145.16881712548872
nct of delhi,north west,model town,672401,2013,november,214.39927715635335
nct of delhi,north west,model town,672401,2013,december,211.48106016203752
nct of delhi,north west,model town,672401,2018,january,218.59105668944972
nct of delhi,north west,model town,672401,2018,february,151.36258771985882
nct of delhi,north west,model town,672401,2018,march,104.02069603516242
nct of delhi,north west,model town,672401,2018,april,93.10087357561048
nct of delhi,north west,model town,672401,2018,may,81.7873966213846
nct of delhi,north west,model town,672401,2018,june,72.31069536579746
nct of delhi,north west,model town,672401,2018,july,47.04276149580561
nct of delhi,north west,model town,672401,2018,august,44.71461057728572
nct of delhi,north west,model town,672401,2018,september,49.47755139051355
nct of delhi,north west,model town,672401,2018,october,153.01721771141223
nct of delhi,north west,model town,672401,2018,november,229.058106235197
nct of delhi,north west,model town,672401,2018,december,292.1084927383316
nct of delhi,north west,model town,672401,2023,january,169.6277032436338
nct of delhi,north west,model town,672401,2023,february,120.39027932248108
nct of delhi,north west,model town,672401,2023,march,81.4465999356408
nct of delhi,north west,model town,672401,2023,april,67.6183594166506
nct of delhi,north west,model town,672401,2023,may,62.12704262363662
nct of delhi,north west,model town,672401,2023,june,49.716491154335536
nct of delhi,north west,model town,672401,2023,july,39.21827337168727
nct of delhi,north west,model town,672401,2023,august,42.248250399006416
nct of delhi,north west,model town,672401,2023,september,45.15589204950204
nct of delhi,north west,model town,672401,2023,october,115.6437800109325
nct of delhi,north west,model town,672401,2023,november,244.7819135824842
nct of delhi,north west,model town,672401,2023,december,209.1005207052812
nct of delhi,north,civil lines,729097,1998,january,115.8295586907668
nct of delhi,north,civil lines,729097,1998,february,71.76887852952159
nct of delhi,north,civil lines,729097,1998,march,54.80168803237492
nct of delhi,north,civil lines,729097,1998,april,59.78436990959393
nct of delhi,north,civil lines,729097,1998,may,48.24078317755643
nct of delhi,north,civil lines,729097,1998,june,33.90547891506911
nct of delhi,north,civil lines,729097,1998,july,29.582461335970024
nct of delhi,north,civil lines,729097,1998,august,27.66112977388833
nct of delhi,north,civil lines,729097,1998,september,24.204374024982123
nct of delhi,north,civil lines,729097,1998,october,95.64760211423425
nct of delhi,north,civil lines,729097,1998,november,147.74550973679996
nct of delhi,north,civil lines,729097,1998,december,167.50947610277626
nct of delhi,north,civil lines,729097,2003,january,205.6805762102396
nct of delhi,north,civil lines,729097,2003,february,114.43699336205448
nct of delhi,north,civil lines,729097,2003,march,81.2495747317938
nct of delhi,north,civil lines,729097,2003,april,62.74419407845478
nct of delhi,north,civil lines,729097,2003,may,64.8234373514749
nct of delhi,north,civil lines,729097,2003,june,62.297344495801944
nct of delhi,north,civil lines,729097,2003,july,40.01751749907788
nct of delhi,north,civil lines,729097,2003,august,34.15659013389312
nct of delhi,north,civil lines,729097,2003,september,39.625833801967865
nct of delhi,north,civil lines,729097,2003,october,144.90295738249247
nct of delhi,north,civil lines,729097,2003,november,190.9364408190614
nct of delhi,north,civil lines,729097,2003,december,190.70407662887965
nct of delhi,north,civil lines,729097,2008,january,131.11748022312997
nct of delhi,north,civil lines,729097,2008,february,123.40304351456577
nct of delhi,north,civil lines,729097,2008,march,75.92535463401467
nct of delhi,north,civil lines,729097,2008,april,71.45248411180687
nct of delhi,north,civil lines,729097,2008,may,65.78428156752868
nct of delhi,north,civil lines,729097,2008,june,57.929563824072126
nct of delhi,north,civil lines,729097,2008,july,43.22730384420979
nct of delhi,north,civil lines,729097,2008,august,48.934064366995784
nct of delhi,north,civil lines,729097,2008,september,39.58850154149043
nct of delhi,north,civil lines,729097,2008,october,148.05905655622598
nct of delhi,north,civil lines,729097,2008,november,240.03345643810175
nct of delhi,north,civil lines,729097,2008,december,217.99042823515936
nct of delhi,north,civil lines,729097,2013,january,218.8505631581281
nct of delhi,north,civil lines,729097,2013,february,121.04165504799872
nct of delhi,north,civil lines,729097,2013,march,93.66154298628052
nct of delhi,north,civil lines,729097,2013,april,77.25020862042028
nct of delhi,north,civil lines,729097,2013,may,62.94117097229736
nct of delhi,north,civil lines,729097,2013,june,61.085065902444
nct of delhi,north,civil lines,729097,2013,july,62.843523762703704
nct of delhi,north,civil lines,729097,2013,august,41.9555736098424
nct of delhi,north,civil lines,729097,2013,september,36.33716073258765
nct of delhi,north,civil lines,729097,2013,october,148.27710645601493
nct of delhi,north,civil lines,729097,2013,november,218.1110874964484
nct of delhi,north,civil lines,729097,2013,december,212.39868918354423
nct of delhi,north,civil lines,729097,2018,january,218.3917030393359
nct of delhi,north,civil lines,729097,2018,february,147.06150888956853
nct of delhi,north,civil lines,729097,2018,march,102.35183840293188
nct of delhi,north,civil lines,729097,2018,april,92.74310483764256
nct of delhi,north,civil lines,729097,2018,may,82.78835183205645
nct of delhi,north,civil lines,729097,2018,june,72.98224535153284
nct of delhi,north,civil lines,729097,2018,july,46.84130895991862
nct of delhi,north,civil lines,729097,2018,august,44.337250286630706
nct of delhi,north,civil lines,729097,2018,september,52.23156392596543
nct of delhi,north,civil lines,729097,2018,october,157.9529285290259
nct of delhi,north,civil lines,729097,2018,november,229.792947977452
nct of delhi,north,civil lines,729097,2018,december,287.2999485559223
nct of delhi,north,civil lines,729097,2023,january,174.72327624377118
nct of delhi,north,civil lines,729097,2023,february,118.91485212005036
nct of delhi,north,civil lines,729097,2023,march,81.09672166933963
nct of delhi,north,civil lines,729097,2023,april,66.22366276714094
nct of delhi,north,civil lines,729097,2023,may,62.95443276566392
nct of delhi,north,civil lines,729097,2023,june,50.50538487019695
nct of delhi,north,civil lines,729097,2023,july,39.83908105454058
nct of delhi,north,civil lines,729097,2023,august,42.94922972746926
nct of delhi,north,civil lines,729097,2023,september,45.37159972339364
nct of delhi,north,civil lines,729097,2023,october,116.92758605691128
nct of delhi,north,civil lines,729097,2023,november,238.39548300850527
nct of delhi,north,civil lines,729097,2023,december,205.65717590525523
nct of delhi,north,sadar bazar,116865,1998,january,112.70654329576108
nct of delhi,north,sadar bazar,116865,1998,february,75.7938050761348
nct of delhi,north,sadar bazar,116865,1998,march,57.01915539001352
nct of delhi,north,sadar bazar,116865,1998,april,60.16235454873654
nct of delhi,north,sadar bazar,116865,1998,may,46.31118253891766
nct of delhi,north,sadar bazar,116865,1998,june,36.521062848451464
nct of delhi,north,sadar bazar,116865,1998,july,30.602477886192517
nct of delhi,north,sadar bazar,116865,1998,august,28.317085982164695
nct of delhi,north,sadar bazar,116865,1998,september,25.702511813872277
nct of delhi,north,sadar bazar,116865,1998,october,98.31284537441132
nct of delhi,north,sadar bazar,116865,1998,november,146.492508317003
nct of delhi,north,sadar bazar,116865,1998,december,168.53168574254445
nct of delhi,north,sadar bazar,116865,2003,january,201.42358075694384
nct of delhi,north,sadar bazar,116865,2003,february,115.50537951652446
nct of delhi,north,sadar bazar,116865,2003,march,80.86800866304559
nct of delhi,north,sadar bazar,116865,2003,april,63.10765391667146
nct of delhi,north,sadar bazar,116865,2003,may,63.249509616748426
nct of delhi,north,sadar bazar,116865,2003,june,62.99695600611536
nct of delhi,north,sadar bazar,116865,2003,july,39.9199070157233
nct of delhi,north,sadar bazar,116865,2003,august,33.952052476616124
nct of delhi,north,sadar bazar,116865,2003,september,39.724456283279714
nct of delhi,north,sadar bazar,116865,2003,october,145.42219973120316
nct of delhi,north,sadar bazar,116865,2003,november,188.57237169229123
nct of delhi,north,sadar bazar,116865,2003,december,195.41405375947116
nct of delhi,north,sadar bazar,116865,2008,january,132.3965694847405
nct of delhi,north,sadar bazar,116865,2008,february,121.95846782716532
nct of delhi,north,sadar bazar,116865,2008,march,74.44590146736914
nct of delhi,north,sadar bazar,116865,2008,april,69.97424111631373
nct of delhi,north,sadar bazar,116865,2008,may,63.41216918823369
nct of delhi,north,sadar bazar,116865,2008,june,57.830738429288445
nct of delhi,north,sadar bazar,116865,2008,july,43.96415162946289
nct of delhi,north,sadar bazar,116865,2008,august,50.346648194216854
nct of delhi,north,sadar bazar,116865,2008,september,40.89134441900428
nct of delhi,north,sadar bazar,116865,2008,october,150.56295659818534
nct of delhi,north,sadar bazar,116865,2008,november,233.51163891229712
nct of delhi,north,sadar bazar,116865,2008,december,219.1289071271295
nct of delhi,north,sadar bazar,116865,2013,january,220.94844661226017
nct of delhi,north,sadar bazar,116865,2013,february,123.91966129293132
nct of delhi,north,sadar bazar,116865,2013,march,94.20903267089656
nct of delhi,north,sadar bazar,116865,2013,april,75.02090778191354
nct of delhi,north,sadar bazar,116865,2013,may,63.99012589096854
nct of delhi,north,sadar bazar,116865,2013,june,62.07606741233286
nct of delhi,north,sadar bazar,116865,2013,july,60.05233255973769
nct of delhi,north,sadar bazar,116865,2013,august,42.41632308727405
nct of delhi,north,sadar bazar,116865,2013,september,35.80912133693319
nct of delhi,north,sadar bazar,116865,2013,october,146.85423281724195
nct of delhi,north,sadar bazar,116865,2013,november,216.1125104885567
nct of delhi,north,sadar bazar,116865,2013,december,212.2631901510711
nct of delhi,north,sadar bazar,116865,2018,january,215.1774347803496
nct of delhi,north,sadar bazar,116865,2018,february,143.54167372943724
nct of delhi,north,sadar bazar,116865,2018,march,102.83535099815457
nct of delhi,north,sadar bazar,116865,2018,april,92.05746944339992
nct of delhi,north,sadar bazar,116865,2018,may,81.95022358408633
nct of delhi,north,sadar bazar,116865,2018,june,72.86011331331997
nct of delhi,north,sadar bazar,116865,2018,july,47.54173670458247
nct of delhi,north,sadar bazar,116865,2018,august,44.4429016276799
nct of delhi,north,sadar bazar,116865,2018,september,54.872844279626726
nct of delhi,north,sadar bazar,116865,2018,october,157.24184444926618
nct of delhi,north,sadar bazar,116865,2018,november,229.1569723260907
nct of delhi,north,sadar bazar,116865,2018,december,282.16782237742757
nct of delhi,north,sadar bazar,116865,2023,january,179.59492522964734
nct of delhi,north,sadar bazar,116865,2023,february,117.730879825146
nct of delhi,north,sadar bazar,116865,2023,march,82.16855524113397
nct of delhi,north,sadar bazar,116865,2023,april,65.09956084161949
nct of delhi,north,sadar bazar,116865,2023,may,64.08474611239077
nct of delhi,north,sadar bazar,116865,2023,june,50.63492543454905
nct of delhi,north,sadar bazar,116865,2023,july,40.930578671621674
nct of delhi,north,sadar bazar,116865,2023,august,44.11454477268025
nct of delhi,north,sadar bazar,116865,2023,september,45.900001525878906
nct of delhi,north,sadar bazar,116865,2023,october,116.02883191500084
nct of delhi,north,sadar bazar,116865,2023,november,232.61013081254555
nct of delhi,north,sadar bazar,116865,2023,december,207.1102558731582
nct of delhi,north,kotwali,199580,1998,january,117.23056138086405
nct of delhi,north,kotwali,199580,1998,february,76.417607689979
nct of delhi,north,kotwali,199580,1998,march,59.085244398798714
nct of delhi,north,kotwali,199580,1998,april,61.10321975176166
nct of delhi,north,kotwali,199580,1998,may,47.78488725054511
nct of delhi,north,kotwali,199580,1998,june,34.536285729747945
nct of delhi,north,kotwali,199580,1998,july,31.145343252237584
nct of delhi,north,kotwali,199580,1998,august,28.486575861950392
nct of delhi,north,kotwali,199580,1998,september,26.070746114407143
nct of delhi,north,kotwali,199580,1998,october,94.89915117677424
nct of delhi,north,kotwali,199580,1998,november,149.64926167509608
nct of delhi,north,kotwali,199580,1998,december,165.69195398469293
nct of delhi,north,kotwali,199580,2003,january,206.6358413189787
nct of delhi,north,kotwali,199580,2003,february,114.41785373375042
nct of delhi,north,kotwali,199580,2003,march,82.89007453346782
nct of delhi,north,kotwali,199580,2003,april,63.384261767816454
nct of delhi,north,kotwali,199580,2003,may,63.73827508598146
nct of delhi,north,kotwali,199580,2003,june,62.61251207317238
nct of delhi,north,kotwali,199580,2003,july,39.06744826544658
nct of delhi,north,kotwali,199580,2003,august,33.717238016960415
nct of delhi,north,kotwali,199580,2003,september,39.371825763717574
nct of delhi,north,kotwali,199580,2003,october,143.41398735554066
nct of delhi,north,kotwali,199580,2003,november,191.83230361162416
nct of delhi,north,kotwali,199580,2003,december,194.9650604246673
nct of delhi,north,kotwali,199580,2008,january,133.6064627288641
nct of delhi,north,kotwali,199580,2008,february,121.76827136261252
nct of delhi,north,kotwali,199580,2008,march,77.04829172571166
nct of delhi,north,kotwali,199580,2008,april,70.72525632002903
nct of delhi,north,kotwali,199580,2008,may,63.326082997718345
nct of delhi,north,kotwali,199580,2008,june,58.283151968690326
nct of delhi,north,kotwali,199580,2008,july,44.16175685847715
nct of delhi,north,kotwali,199580,2008,august,50.32366715458493
nct of delhi,north,kotwali,199580,2008,september,41.71361336709992
nct of delhi,north,kotwali,199580,2008,october,148.90154074790135
nct of delhi,north,kotwali,199580,2008,november,241.3036220357392
nct of delhi,north,kotwali,199580,2008,december,222.53526003533725
nct of delhi,north,kotwali,199580,2013,january,221.7739750234704
nct of delhi,north,kotwali,199580,2013,february,122.10774214597195
nct of delhi,north,kotwali,199580,2013,march,94.7183812974472
nct of delhi,north,kotwali,199580,2013,april,74.33496527170912
nct of delhi,north,kotwali,199580,2013,may,63.309853441027286
nct of delhi,north,kotwali,199580,2013,june,61.635473041023815
nct of delhi,north,kotwali,199580,2013,july,60.621487927906465
nct of delhi,north,kotwali,199580,2013,august,42.69838632635917
nct of delhi,north,kotwali,199580,2013,september,35.19107651306874
nct of delhi,north,kotwali,199580,2013,october,147.60456067430147
nct of delhi,north,kotwali,199580,2013,november,216.17803331222467
nct of delhi,north,kotwali,199580,2013,december,215.60131829445103
nct of delhi,north,kotwali,199580,2018,january,218.24724148753828
nct of delhi,north,kotwali,199580,2018,february,145.51746653438553
nct of delhi,north,kotwali,199580,2018,march,103.9044858489852
nct of delhi,north,kotwali,199580,2018,april,92.98754791550289
nct of delhi,north,kotwali,199580,2018,may,81.85057355739144
nct of delhi,north,kotwali,199580,2018,june,74.11277360181705
nct of delhi,north,kotwali,199580,2018,july,47.13040466343763
nct of delhi,north,kotwali,199580,2018,august,44.76531467679145
nct of delhi,north,kotwali,199580,2018,september,54.66891848891824
nct of delhi,north,kotwali,199580,2018,october,156.3615574825834
nct of delhi,north,kotwali,199580,2018,november,227.93355124398792
nct of delhi,north,kotwali,199580,2018,december,286.7060871410552
nct of delhi,north,kotwali,199580,2023,january,182.4373636277244
nct of delhi,north,kotwali,199580,2023,february,120.68267886932011
nct of delhi,north,kotwali,199580,2023,march,82.36455003389182
nct of delhi,north,kotwali,199580,2023,april,66.20679953633805
nct of delhi,north,kotwali,199580,2023,may,63.94257763100127
nct of delhi,north,kotwali,199580,2023,june,51.2917381842485
nct of delhi,north,kotwali,199580,2023,july,40.14227776634811
nct of delhi,north,kotwali,199580,2023,august,44.56177913520536
nct of delhi,north,kotwali,199580,2023,september,45.94360635242073
nct of delhi,north,kotwali,199580,2023,october,115.98772766516892
nct of delhi,north,kotwali,199580,2023,november,227.77122594856715
nct of delhi,north,kotwali,199580,2023,december,208.93565421046176
nct of delhi,north east,seelam pur,1458598,1998,january,112.7116916470739
nct of delhi,north east,seelam pur,1458598,1998,february,68.04337622282175
nct of delhi,north east,seelam pur,1458598,1998,march,48.65318098220019
nct of delhi,north east,seelam pur,1458598,1998,april,56.34355812981929
nct of delhi,north east,seelam pur,1458598,1998,may,48.540508191400974
nct of delhi,north east,seelam pur,1458598,1998,june,31.141868468305717
nct of delhi,north east,seelam pur,1458598,1998,july,29.07601292534114
nct of delhi,north east,seelam pur,1458598,1998,august,28.501620372952065
nct of delhi,north east,seelam pur,1458598,1998,september,23.300147413909546
nct of delhi,north east,seelam pur,1458598,1998,october,89.59859426856089
nct of delhi,north east,seelam pur,1458598,1998,november,147.2848609571033
nct of delhi,north east,seelam pur,1458598,1998,december,153.59000303075638
nct of delhi,north east,seelam pur,1458598,2003,january,205.34142594783768
nct of delhi,north east,seelam pur,1458598,2003,february,109.8850462754574
nct of delhi,north east,seelam pur,1458598,2003,march,79.16580881326882
nct of delhi,north east,seelam pur,1458598,2003,april,57.014810190611456
nct of delhi,north east,seelam pur,1458598,2003,may,63.60711081653272
